time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.800254,-0.0196,-0.1376,-0.0834,0.162
3.817376,-0.0123,-0.1736,-0.0904,0.196
3.819495,-0.0238,-0.1763,-0.0739,0.193
3.829399,-0.0483,-0.1877,-0.0702,0.206
3.840593,-0.0406,-0.1914,-0.0740,0.209
3.849365,-0.0005,-0.1582,-0.0902,0.182
3.860513,0.0193,-0.1512,-0.0881,0.176
3.871517,0.0070,-0.1413,-0.0782,0.162
3.879113,0.0036,-0.1442,-0.0644,0.158
3.889686,0.0178,-0.1443,-0.0763,0.164
3.899164,0.0349,-0.1296,-0.0947,0.164
3.914181,0.0409,-0.1398,-0.1110,0.183
3.922306,0.0383,-0.1691,-0.1035,0.202
3.930016,0.0301,-0.1642,-0.0882,0.189
3.938721,0.0326,-0.1833,-0.0862,0.205
3.950125,0.0165,-0.2072,-0.0761,0.221
3.964704,0.0215,-0.1973,-0.0639,0.209
3.968829,0.0120,-0.1907,-0.0662,0.202
3.978535,-0.0005,-0.1867,-0.0811,0.204
3.988321,0.0114,-0.1747,-0.0761,0.191
4.003085,0.0072,-0.1393,-0.0868,0.164
4.010687,-0.0058,-0.1307,-0.0810,0.154
4.017933,-0.0079,-0.1309,-0.0877,0.158
4.028380,-0.0071,-0.1328,-0.0828,0.157
4.040124,-0.0135,-0.1355,-0.0768,0.156
4.048133,-0.0385,-0.1489,-0.0928,0.180
4.057756,-0.0072,-0.1533,-0.0838,0.175
4.067962,-0.0092,-0.1718,-0.0609,0.183
4.077466,-0.0091,-0.1667,-0.0512,0.175
4.087146,-0.0172,-0.1909,-0.0539,0.199
4.098778,-0.0208,-0.1729,-0.0226,0.176
4.116446,-0.0371,-0.1506,-0.0162,0.156
4.117101,-0.0101,-0.1354,-0.0168,0.137
4.126624,-0.0135,-0.1241,-0.0063,0.125
4.137196,-0.0090,-0.1148,0.0023,0.115
4.147356,0.0039,-0.1054,-0.0054,0.106
4.157181,-0.0040,-0.1332,-0.0418,0.140
4.166490,-0.0099,-0.1697,-0.0628,0.181
4.176578,0.0015,-0.1767,-0.0580,0.186
4.186644,-0.0008,-0.1662,-0.0758,0.183
4.201635,0.0089,-0.1617,-0.0891,0.185
4.219671,0.0037,-0.1436,-0.1252,0.191
4.220480,0.0038,-0.1495,-0.1456,0.209
4.228966,0.0008,-0.1477,-0.1111,0.185
4.236053,0.0110,-0.1579,-0.0789,0.177
4.246205,0.0303,-0.1731,-0.0635,0.187
4.255366,0.0170,-0.1548,-0.0522,0.164
4.265216,0.0081,-0.1228,-0.0372,0.129
4.277731,0.0022,-0.1273,-0.0525,0.138
4.285823,-0.0274,-0.1237,-0.0427,0.134
4.297062,-0.0282,-0.1110,-0.0601,0.129
4.312405,-0.0619,-0.1331,-0.0761,0.165
4.314918,-0.0659,-0.1639,-0.0553,0.185
4.331551,-0.0348,-0.1877,-0.0397,0.195
4.339413,-0.0117,-0.2084,-0.0384,0.212
4.347946,-0.0243,-0.2018,-0.0417,0.207
4.356589,-0.0160,-0.2224,-0.0326,0.225
4.365007,0.0003,-0.1902,-0.0160,0.191
4.377747,0.0239,-0.1868,-0.0169,0.189
4.387024,0.0093,-0.1846,-0.0093,0.185
4.394199,-0.0067,-0.1619,-0.0146,0.163
4.404220,-0.0104,-0.1526,-0.0153,0.154
4.413887,-0.0146,-0.1641,-0.0040,0.165
4.433078,-0.0248,-0.1658,-0.0126,0.168
4.433755,-0.0049,-0.1885,-0.0232,0.190
4.445235,-0.0118,-0.1812,-0.0427,0.187
4.453813,-0.0272,-0.1925,-0.0572,0.203
4.465499,-0.0195,-0.1817,-0.0576,0.192
4.473718,-0.0114,-0.1506,-0.0667,0.165
4.484167,-0.0154,-0.1381,-0.0568,0.150
4.493475,-0.0194,-0.1495,-0.0560,0.161
4.509570,-0.0132,-0.1407,-0.0774,0.161
4.516885,-0.0085,-0.1304,-0.0837,0.155
4.525442,-0.0084,-0.1324,-0.0598,0.145
4.532782,0.0070,-0.1378,-0.0640,0.152
4.544572,-0.0059,-0.1406,-0.0733,0.159
4.555350,-0.0108,-0.1595,-0.0814,0.179
4.562458,0.0046,-0.1662,-0.0841,0.186
4.573437,0.0156,-0.1867,-0.0832,0.205
4.582704,-0.0053,-0.1767,-0.1041,0.205
4.592832,-0.0017,-0.1780,-0.0744,0.193
4.607513,-0.0022,-0.1873,-0.0539,0.195
4.614534,-0.0104,-0.1676,-0.0793,0.186
4.623834,-0.0221,-0.1816,-0.0656,0.194
4.636539,-0.0116,-0.1625,-0.0596,0.173
4.641597,-0.0095,-0.1465,-0.0528,0.156
4.651744,-0.0152,-0.1399,-0.0387,0.146
4.661329,0.0095,-0.1354,-0.0848,0.160
4.671843,-0.0020,-0.1366,-0.0835,0.160
4.681252,0.0007,-0.1516,-0.1219,0.194
4.694161,0.0083,-0.1718,-0.1154,0.207
4.712181,-0.0068,-0.1714,-0.0773,0.188
4.712876,-0.0158,-0.1868,-0.0626,0.198
4.721189,-0.0311,-0.1632,-0.0859,0.187
4.731174,-0.0238,-0.1585,-0.1284,0.205
4.741318,-0.0015,-0.1570,-0.1204,0.198
4.751383,0.0055,-0.1661,-0.1013,0.195
4.760926,0.0303,-0.1578,-0.0867,0.183
4.771145,0.0092,-0.1269,-0.0697,0.145
4.780395,0.0030,-0.1201,-0.0531,0.131
4.791419,-0.0142,-0.1102,-0.0519,0.123
4.801879,-0.0228,-0.1022,-0.0558,0.119
4.810194,-0.0384,-0.1115,-0.0711,0.138
4.820387,-0.0074,-0.1488,-0.0644,0.162
4.834203,-0.0092,-0.1895,-0.0429,0.195
4.841490,-0.0141,-0.2022,-0.0414,0.207
4.849729,0.0018,-0.2077,-0.0384,0.211
4.860516,-0.0043,-0.2252,-0.0372,0.228
4.870004,0.0052,-0.2191,-0.0472,0.224
4.880719,0.0022,-0.1930,-0.0576,0.201
4.891845,0.0016,-0.1843,-0.0550,0.192
4.902594,-0.0021,-0.1570,-0.0725,0.173
4.909851,0.0060,-0.1515,-0.0602,0.163
4.919377,-0.0076,-0.1482,-0.0498,0.157
4.936185,0.0004,-0.1550,-0.0501,0.163
4.943874,0.0203,-0.1448,-0.0824,0.168
4.950609,0.0210,-0.1205,-0.0621,0.137
4.964506,-0.0021,-0.1305,-0.0709,0.149
4.970586,0.0098,-0.1405,-0.0847,0.164
4.980997,-0.0093,-0.1602,-0.0793,0.179
4.988419,-0.0072,-0.1573,-0.0912,0.182
4.999169,-0.0145,-0.1599,-0.1079,0.193
5.008320,-0.0331,-0.1698,-0.0907,0.195
5.024078,-0.0122,-0.1660,-0.0974,0.193
5.031480,0.0212,-0.1690,-0.0885,0.192
5.038613,0.0273,-0.1916,-0.0731,0.207
5.048684,0.0263,-0.1919,-0.0416,0.198
5.061235,0.0064,-0.1939,-0.0416,0.198
5.067722,0.0261,-0.1819,-0.0776,0.199
5.077818,0.0171,-0.1812,-0.0672,0.194
5.087662,-0.0019,-0.1741,-0.0644,0.186
5.097099,-0.0144,-0.1787,-0.0843,0.198
5.115167,-0.0265,-0.1781,-0.0853,0.199
5.122873,-0.0313,-0.1748,-0.1061,0.207
